"","age","income","children","credit_history","overdue_payments","active_loans","years_in_job","owns_property","assets_value","other_loans","credit_risk","education_podstawowe","education_średnie","education_wyższe","city_duże","city_małe","city_średnie","marital_status_kawaler/panna","marital_status_rozwiedziony/rozwiedziona","marital_status_żonaty/zamężna","employment_type_brak","employment_type_określona","employment_type_samozatrudnienie","employment_type_stała"
"2838",31,15832,1,1,1,3,5,1,15832,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
"2839",36,28176,3,1,1,4,6,1,28176,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"2840",41,17407,0,0,0,1,10,0,17407,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"2841",36,40000,0,0,1,3,10,1,40000,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"2842",49,10171,1,0,1,0,9,0,10171,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"2843",38,14013,3,1,1,2,19,1,14013,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"2844",42,12687,3,0,1,1,3,1,12687,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2845",24,13107,0,0,0,3,16,1,13107,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2846",33,15466,2,1,1,2,19,1,15466,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"2847",54,40000,2,1,1,1,11,1,40000,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
"2848",55,13245,0,1,1,0,15,1,13245,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2849",33,15656,3,1,0,0,10,0,15656,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"2850",36,38701,1,1,0,4,1,0,38701,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"2851",48,15388,1,0,1,1,11,0,15388,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"2852",42,12461,0,1,1,0,5,0,12461,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"2853",49,25952,0,1,0,1,9,0,25952,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"2854",27,26101,0,1,1,1,13,1,26101,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"2855",45,13068,0,1,1,0,7,1,13068,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"2856",40,13030,0,1,1,0,9,0,13030,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"2857",55,21996,0,1,1,4,8,1,21996,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"2858",26,28038,0,1,1,2,2,1,28038,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"2859",36,15770,1,1,1,2,17,1,15770,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"2860",38,12974,0,1,1,0,10,1,12974,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
"2861",32,19557,0,1,0,2,5,0,19557,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"2862",51,36481,1,1,1,1,12,0,36481,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"2863",27,19185,0,1,1,0,9,1,19185,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"2864",37,40000,3,1,0,0,11,1,40000,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"2865",46,40000,1,1,0,2,15,0,40000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"2866",37,36099,0,1,0,1,7,1,36099,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"2867",34,14491,0,1,0,0,8,1,14491,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"2868",48,18469,0,1,0,0,23,1,18469,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"2869",31,19117,0,1,1,0,11,0,19117,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"2870",28,40000,0,1,1,1,10,1,40000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"2871",46,37847,0,1,0,1,9,1,37847,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"2872",44,24486,2,0,1,3,13,1,24486,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"2873",41,27439,0,1,0,0,12,1,27439,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"2874",43,24277,3,1,0,0,9,1,24277,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"2875",46,17925,5,1,1,2,4,0,17925,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"2876",43,15273,0,0,0,0,6,1,15273,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2877",45,7506,2,1,1,3,13,1,7506,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"2878",33,14705,0,1,0,2,6,1,14705,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
"2879",35,19434,1,1,1,1,18,1,19434,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2880",47,21652,0,1,1,1,14,1,21652,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"2881",34,8622,0,0,0,3,10,1,8622,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
"2882",45,13681,4,1,0,0,13,0,13681,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"2883",35,8380,0,0,1,2,7,0,8380,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"2884",46,19439,0,1,1,1,13,0,19439,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"2885",23,12062,2,1,1,4,9,0,12062,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"2886",19,27215,0,0,0,4,11,1,27215,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"2887",42,11193,2,1,0,1,15,1,11193,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"2888",35,12854,0,0,1,0,9,1,12854,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2889",23,30689,0,1,1,1,10,1,30689,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"2890",44,22234,0,1,0,4,6,1,22234,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"2891",22,19835,1,1,0,1,4,1,19835,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"2892",44,33244,2,1,0,3,12,1,33244,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
"2893",33,10675,0,1,1,5,2,1,10675,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
"2894",36,12947,0,0,1,3,1,1,12947,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2895",49,17894,0,0,1,4,7,1,17894,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"2896",36,21491,0,1,0,1,2,1,21491,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
"2897",30,13725,1,1,0,0,3,1,13725,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"2898",28,16803,3,1,0,2,15,1,16803,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"2899",60,19652,0,1,1,1,2,1,19652,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"2900",32,16243,1,1,0,2,17,1,16243,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2901",47,10931,0,1,1,2,15,1,10931,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"2902",46,35217,1,1,1,1,0,1,35217,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"2903",31,6694,0,1,1,0,9,1,6694,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2904",42,12694,0,1,0,5,13,0,12694,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
"2905",22,8535,2,0,0,4,8,1,8535,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"2906",56,22090,0,1,0,2,16,1,22090,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
"2907",29,10907,1,1,1,0,13,0,10907,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"2908",46,10917,0,1,1,2,9,1,10917,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2909",26,9563,2,1,0,0,6,1,9563,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"2910",29,17253,0,1,1,2,10,1,17253,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"2911",39,23952,0,0,1,1,3,1,23952,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"2912",44,40000,0,1,1,3,13,1,40000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"2913",54,24816,1,1,0,1,8,1,24816,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
"2914",43,14201,0,0,1,0,4,1,14201,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"2915",38,31216,0,0,1,1,4,0,31216,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2916",45,24457,2,1,0,0,11,1,24457,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"2917",50,17779,0,1,1,0,14,1,17779,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"2918",37,13535,0,1,1,2,17,1,13535,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2919",44,20060,0,0,0,2,18,0,20060,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"2920",38,10911,1,1,0,2,19,0,10911,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"2921",46,31989,1,0,0,2,11,1,31989,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2922",43,24696,0,1,1,1,13,0,24696,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"2923",46,14498,1,0,1,2,11,0,14498,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"2924",37,33343,0,0,1,2,10,1,33343,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2925",36,28574,1,1,0,1,16,1,28574,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"2926",48,15333,3,1,0,4,17,1,15333,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"2927",48,40000,0,0,0,1,11,1,40000,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"2928",39,18693,3,0,0,4,9,0,18693,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"2929",51,25215,0,1,1,2,2,0,25215,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"2930",33,25351,0,0,1,1,6,0,25351,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
"2931",38,40000,0,1,0,2,8,1,40000,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2932",49,40000,0,1,1,0,1,0,40000,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"2933",43,32834,3,1,0,2,10,1,32834,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"2934",43,10375,0,1,1,0,4,1,10375,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"2935",27,19320,0,1,1,1,15,1,19320,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"2936",41,12499,0,1,1,1,12,1,12499,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"2937",30,28179,3,1,0,1,13,1,28179,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"2938",46,39364,0,1,1,2,2,0,39364,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"2939",41,14202,0,1,1,0,13,0,14202,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"2940",35,23965,0,1,1,1,9,1,23965,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2941",50,24713,0,1,0,1,18,0,24713,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"2942",33,26168,0,1,1,0,0,0,26168,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"2943",39,40000,0,1,0,1,10,1,40000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"2944",37,40000,0,1,0,0,9,1,40000,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"2945",28,6911,2,0,1,0,2,0,6911,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"2946",43,24176,0,0,0,1,7,0,24176,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"2947",42,40000,0,0,1,3,4,0,40000,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"2948",42,11011,0,1,0,1,3,0,11011,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"2949",21,20893,0,1,1,1,13,1,20893,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"2950",36,23137,1,0,1,3,9,1,23137,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"2951",25,19673,0,0,0,0,9,1,19673,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"2952",39,36244,3,1,1,2,11,0,36244,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"2953",38,40000,0,0,1,1,15,0,40000,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"2954",48,29420,1,1,0,1,14,0,29420,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"2955",44,14383,0,1,0,2,11,1,14383,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"2956",28,20461,0,1,1,1,4,0,20461,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"2957",38,23684,0,1,1,1,2,0,23684,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"2958",36,23710,2,0,0,2,1,1,23710,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"2959",45,33532,1,1,1,1,3,1,33532,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2960",54,17824,0,1,1,5,18,0,17824,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
"2961",60,11736,0,0,0,1,4,0,11736,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"2962",55,21572,1,1,0,1,10,1,21572,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
"2963",36,40000,3,1,0,1,16,0,40000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"2964",28,38675,0,0,1,1,14,1,38675,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"2965",43,20899,1,1,0,0,5,1,20899,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"2966",59,27383,3,1,1,1,18,1,27383,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"2967",46,10734,2,1,1,1,19,1,10734,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"2968",36,17321,3,0,0,1,4,1,17321,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2969",28,29383,1,0,0,0,6,1,29383,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"2970",52,6828,2,0,1,2,10,0,6828,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"2971",27,14143,1,1,0,1,8,0,14143,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"2972",36,33151,1,1,0,0,19,1,33151,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"2973",47,27906,1,1,1,3,6,0,27906,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2974",55,40000,3,1,1,3,6,0,40000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2975",44,11822,1,0,1,2,13,0,11822,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
"2976",45,34208,0,1,1,3,0,0,34208,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"2977",49,17781,0,1,0,2,10,1,17781,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"2978",47,22490,0,1,1,1,7,1,22490,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"2979",18,40000,4,1,1,5,10,1,40000,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
"2980",45,23613,0,0,0,4,10,1,23613,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"2981",45,16117,1,0,1,1,11,0,16117,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"2982",52,10233,3,0,1,2,8,1,10233,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"2983",47,40000,0,1,1,1,10,1,40000,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"2984",38,13827,4,1,0,1,8,1,13827,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"2985",42,12106,1,1,1,1,11,0,12106,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"2986",22,29575,0,1,1,2,5,0,29575,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"2987",37,22866,0,1,0,1,1,0,22866,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"2988",34,10498,2,1,0,0,17,1,10498,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"2989",46,22825,3,1,0,0,8,0,22825,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"2990",49,16826,1,0,1,1,15,1,16826,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"2991",45,40000,1,1,1,1,15,1,40000,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"2992",37,20690,0,1,1,5,0,1,20690,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1
"2993",46,25170,0,1,0,2,7,0,25170,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"2994",49,7230,0,1,0,0,8,0,7230,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"2995",42,25272,4,1,1,4,5,0,25272,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"2996",29,18744,1,1,0,2,20,1,18744,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"2997",51,13380,0,1,1,2,8,1,13380,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"2998",34,40000,5,0,0,0,15,0,40000,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"2999",43,40000,0,1,1,4,7,1,40000,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"3000",22,18655,2,0,1,0,10,1,18655,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"3001",43,40000,1,1,0,0,9,1,40000,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"3002",56,40000,2,1,1,0,13,1,40000,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"3003",21,40000,0,1,0,2,7,1,40000,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"3004",29,13566,4,0,0,1,8,0,13566,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"3005",54,40000,0,1,1,1,8,1,40000,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
"3006",56,17406,1,1,1,0,18,1,17406,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"3007",35,28873,3,1,1,2,8,0,28873,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"3008",35,18215,1,1,0,1,4,0,18215,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"3009",28,24034,0,0,1,2,2,0,24034,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"3010",42,18217,1,1,1,3,12,0,18217,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"3011",30,26200,0,1,0,0,12,0,26200,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"3012",33,28716,0,1,0,1,15,0,28716,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"3013",52,18048,0,1,1,0,14,1,18048,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"3014",42,7012,1,1,0,0,16,0,7012,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"3015",42,28876,1,0,0,3,5,1,28876,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
"3016",41,25580,3,1,1,1,4,1,25580,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"3017",33,12747,0,1,1,3,10,1,12747,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"3018",22,31526,0,1,0,0,12,1,31526,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"3019",40,16610,1,1,0,0,14,1,16610,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"3020",46,16822,0,1,1,0,1,1,16822,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"3021",40,14772,1,1,0,1,11,1,14772,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"3022",38,36836,1,1,0,4,14,1,36836,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"3023",23,34101,0,0,1,1,15,0,34101,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"3024",47,33888,3,1,1,1,6,0,33888,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"3025",28,29522,0,1,0,3,0,1,29522,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"3026",37,25673,2,1,1,2,12,1,25673,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"3027",32,19343,4,1,1,1,9,1,19343,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"3028",23,40000,3,1,1,1,10,0,40000,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"3029",31,23320,0,0,0,2,3,0,23320,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"3030",42,40000,0,1,1,1,15,1,40000,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
"3031",35,14153,0,1,1,3,5,1,14153,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"3032",37,16967,3,1,1,0,12,1,16967,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"3033",20,12462,1,1,1,3,6,0,12462,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"3034",32,16381,1,1,0,2,18,1,16381,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"3035",37,18772,4,1,0,2,4,0,18772,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"3036",57,17482,1,1,0,1,17,1,17482,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"3037",35,22633,2,0,1,1,1,1,22633,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"3038",29,33988,2,1,1,1,12,1,33988,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"3039",50,40000,0,1,1,0,15,0,40000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"3040",41,18698,2,1,1,1,6,1,18698,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"3041",18,26185,1,1,1,0,21,1,26185,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"3042",44,23956,2,1,1,1,13,0,23956,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"3043",32,27766,0,1,1,0,2,1,27766,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"3044",29,15749,0,0,0,2,8,0,15749,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"3045",48,36334,1,0,0,5,11,1,36334,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
"3046",45,25550,0,1,1,1,0,0,25550,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"3047",43,37102,0,1,1,3,5,1,37102,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"3048",42,40000,1,0,0,1,8,1,40000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"3049",50,11775,0,1,1,0,3,1,11775,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"3050",29,26147,2,0,0,1,7,1,26147,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"3051",40,40000,0,0,1,1,5,0,40000,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"3052",25,40000,2,0,1,0,13,0,40000,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"3053",54,25474,0,1,1,1,6,1,25474,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"3054",36,15910,1,0,1,2,14,0,15910,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"3055",34,35193,0,1,1,2,13,0,35193,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"3056",30,18748,0,1,0,1,12,1,18748,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"3057",43,38412,1,1,0,2,4,1,38412,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"3058",47,12968,0,1,1,2,12,1,12968,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"3059",44,19469,1,1,1,1,7,1,19469,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"3060",29,12084,0,1,1,2,10,1,12084,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"3061",41,7780,0,1,1,0,12,1,7780,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"3062",18,33154,2,1,0,2,11,1,33154,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
"3063",54,19619,0,0,0,1,17,1,19619,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"3064",39,32888,0,1,0,2,5,0,32888,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"3065",51,20318,1,1,0,1,8,1,20318,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"3066",36,40000,0,1,1,0,2,1,40000,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"3067",43,14666,0,1,1,3,9,0,14666,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"3068",31,40000,3,1,1,3,10,1,40000,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"3069",41,40000,2,1,0,1,4,1,40000,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"3070",32,30378,0,1,0,2,5,0,30378,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"3071",57,22336,1,0,1,3,5,0,22336,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"3072",50,11434,0,0,1,0,4,0,11434,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"3073",55,29097,0,1,1,1,9,1,29097,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"3074",37,38185,0,1,1,1,15,1,38185,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"3075",41,14543,0,1,1,1,14,1,14543,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"3076",47,31690,0,1,1,3,17,0,31690,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"3077",36,20445,5,1,1,1,11,0,20445,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"3078",46,21813,0,1,1,3,12,1,21813,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"3079",58,8393,3,1,1,1,3,1,8393,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"3080",36,30623,0,1,0,0,16,1,30623,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"3081",30,17951,1,0,0,2,7,1,17951,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"3082",27,14285,2,1,1,0,18,1,14285,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"3083",42,24937,0,1,0,1,13,1,24937,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"3084",40,22667,0,1,0,1,17,0,22667,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"3085",48,40000,5,0,1,1,12,0,40000,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
"3086",37,35423,0,1,1,2,6,1,35423,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"3087",48,16857,0,1,1,0,12,0,16857,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"3088",38,9645,5,1,0,3,2,1,9645,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"3089",22,40000,2,1,0,2,10,1,40000,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"3090",40,33792,0,1,1,1,6,1,33792,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"3091",54,17476,3,1,1,1,15,1,17476,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"3092",32,18727,3,1,0,2,23,1,18727,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
